NAME,DISTURBANCE_ID,TM,TYPE,LAT,LON,CENTRAL_PRES,MN_RADIUS_GF_WIND,MAX_WIND_SPD,COMMENT
unnamed,AU191617_03U,1/6/1917 1:00,T,-20.5,123.2,,,,Imported from CYCARD; June 2009
unnamed,AU191617_04U,3/14/1917 1:00,T,-20.6,115.1,,,,Imported from CYCARD; June 2009
unnamed,AU191617_04U,3/14/1917 5:00,T,-21,116,,,,Imported from CYCARD; June 2009
unnamed,AU191617_04U,3/14/1917 7:00,T,-21.2,116.2,,,,Imported from CYCARD; June 2009
unnamed,AU191617_04U,3/14/1917 14:00,T,-22.9,115.5,,,,Imported from CYCARD; June 2009
unnamed,AU191617_04U,3/15/1917 1:00,T,-23.7,118,,,,Imported from CYCARD; June 2009
unnamed,AU191617_05U,3/25/1917 23:00,T,-13.3,147.6,,,,Imported from CYCARD; June 2009
unnamed,AU191617_05U,3/26/1917 17:00,T,-17.2,154,,,,Imported from CYCARD; June 2009
unnamed,AU191617_05U,3/26/1917 23:00,T,-18.8,156,,,,Imported from CYCARD; June 2009
unnamed,AU191617_05U,3/27/1917 23:00,T,-20.4,160.6,,,,Imported from CYCARD; June 2009
unnamed,AU191617_05U,3/28/1917 23:00,T,-21.4,163.8,980,,,Imported from CYCARD; June 2009
unnamed,AU191617_06U,3/28/1917 1:00,T,-19,118.2,,,,Imported from CYCARD; June 2009
unnamed,AU191617_06U,3/28/1917 7:00,T,-20.5,117.2,991,,,Imported from CYCARD; June 2009
unnamed,AU191617_06U,3/29/1917 1:00,T,-22.7,117,,,,Imported from CYCARD; June 2009
unnamed,AU191718_01U,12/12/1917 23:00,T,-17.8,163,,,,Imported from CYCARD; June 2009
unnamed,AU191718_01U,12/13/1917 19:00,T,-17.9,154,,,,Imported from CYCARD; June 2009
unnamed,AU191718_01U,12/13/1917 23:00,T,-18.2,152.3,996,,,Imported from CYCARD; June 2009
unnamed,AU191718_01U,12/14/1917 11:00,T,-19.3,150.5,,,,Imported from CYCARD; June 2009
unnamed,AU191718_01U,12/14/1917 23:00,T,-20.9,149,,,,Imported from CYCARD; June 2009
unnamed,AU191718_01U,12/15/1917 2:00,T,-21.9,148.8,,,,Imported from CYCARD; June 2009
unnamed,AU191718_01U,12/15/1917 10:00,T,-23,150.9,,,,Imported from CYCARD; June 2009
unnamed,AU191718_01U,12/15/1917 23:00,T,-23.2,154.6,,,,Imported from CYCARD; June 2009
unnamed,AU191718_01U,12/16/1917 23:00,T,-22.8,159,,,,Imported from CYCARD; June 2009
unnamed,AU191718_01U,12/17/1917 15:00,T,-21,164.5,,,,Imported from CYCARD; June 2009
unnamed,AU191718_01U,12/17/1917 17:00,T,-20.9,165,,,,Imported from CYCARD; June 2009
unnamed,AU191718_02U,12/18/1917 1:00,T,-12.7,122.5,,,,Imported from CYCARD; June 2009
unnamed,AU191718_02U,12/19/1917 1:00,T,-16.7,121,,,,Imported from CYCARD; June 2009
unnamed,AU191718_02U,12/19/1917 10:00,T,-19,121.2,,,,Imported from CYCARD; June 2009
unnamed,AU191718_02U,12/19/1917 12:00,T,-19.3,121.3,,,,Imported from CYCARD; June 2009
unnamed,AU191718_02U,12/20/1917 1:00,T,-22.3,123.2,,,,Imported from CYCARD; June 2009
unnamed,AU191718_03U,1/19/1918 23:00,T,-18.5,151.9,,,,observation shifted 24 hours later based on AMM 19.46-59 (1957)
unnamed,AU191718_03U,1/20/1918 23:00,T,-21.2,148.9,933,,,observation shifted 24 hours later based on AMM 19.46-59 (1957)
unnamed,AU191718_03U,1/21/1918 23:00,T,-22.3,146.2,,,,observation shifted 24 hours later based on AMM 19.46-59 (1957)
unnamed,AU191718_03U,1/22/1918 23:00,T,-22.8,142,,,,observation shifted 24 hours later based on AMM 19.46-59 (1957)
unnamed,AU191718_04U,1/31/1918 1:00,T,-16,118,,,,Imported from CYCARD; June 2009
unnamed,AU191718_04U,2/1/1918 1:00,T,-18.6,116.4,,,,Imported from CYCARD; June 2009
unnamed,AU191718_04U,2/2/1918 1:00,T,-21,113.6,970,,,Imported from CYCARD; June 2009
unnamed,AU191718_04U,2/2/1918 6:00,T,-22,113.3,,,,Imported from CYCARD; June 2009
unnamed,AU191718_04U,2/2/1918 13:00,T,-23.1,113.7,,,,Imported from CYCARD; June 2009
unnamed,AU191718_04U,2/3/1918 1:00,T,-24.7,115.1,,,,Imported from CYCARD; June 2009
unnamed,AU191718_04U,2/4/1918 1:00,T,-29,119,,,,Imported from CYCARD; June 2009
unnamed,AU191718_06U,3/7/1918 23:00,T,-13.5,153.5,,,,Imported from CYCARD; June 2009
unnamed,AU191718_06U,3/8/1918 23:00,T,-15.9,148.5,,,,Imported from CYCARD; June 2009
unnamed,AU191718_06U,3/9/1918 23:00,T,-17.2,145.8,944,,,Imported from CYCARD; June 2009
unnamed,AU191718_06U,3/10/1918 23:00,T,-18.8,142.4,,,,Imported from CYCARD; June 2009
unnamed,AU191718_06U,3/11/1918 4:00,T,-19.6,141.4,,,,Imported from CYCARD; June 2009
unnamed,AU191718_06U,3/11/1918 9:00,T,-20.5,140.8,,,,Imported from CYCARD; June 2009
unnamed,AU191718_06U,3/11/1918 14:00,T,-21.8,140.4,,,,Imported from CYCARD; June 2009
unnamed,AU191718_06U,3/11/1918 23:00,T,-23.9,140.4,,,,Imported from CYCARD; June 2009
unnamed,AU191718_07U,3/14/1918 23:00,T,-16.7,161.5,,,,Imported from CYCARD; June 2009
unnamed,AU191718_07U,3/15/1918 23:00,T,-20.8,159.2,,,,Imported from CYCARD; June 2009
unnamed,AU191718_07U,3/16/1918 10:00,T,-22.9,158.8,,,,Imported from CYCARD; June 2009
unnamed,AU191718_07U,3/16/1918 23:00,T,-25.1,160,985,,,Imported from CYCARD; June 2009
unnamed,AU191718_07U,3/17/1918 10:00,T,-26.9,162,,,,Imported from CYCARD; June 2009
unnamed,AU191819_01U,3/1/1919 23:00,T,-20.7,154.6,988,,,Imported from CYCARD; June 2009
unnamed,AU191819_01U,3/2/1919 23:00,T,-23.6,152.3,,,,Imported from CYCARD; June 2009
unnamed,AU191819_01U,3/3/1919 6:00,T,-24.8,152.2,,,,Imported from CYCARD; June 2009
unnamed,AU191819_01U,3/3/1919 10:00,T,-25.3,152.2,,,,Imported from CYCARD; June 2009
unnamed,AU191819_01U,3/3/1919 23:00,T,-27.3,152.8,,,,Imported from CYCARD; June 2009
unnamed,AU191819_01U,3/4/1919 8:00,T,-29.1,153.5,,,,Imported from CYCARD; June 2009
unnamed,AU191819_02U,3/2/1919 23:30,T,-14.3,128.3,,,,Imported from CYCARD; June 2009
unnamed,AU191819_02U,3/3/1919 6:30,T,-14.8,128.8,,,,Imported from CYCARD; June 2009
unnamed,AU191819_02U,3/3/1919 23:30,T,-15.3,130,,,,Imported from CYCARD; June 2009
unnamed,AU191819_02U,3/4/1919 23:30,T,-13.8,130.2,,,,Imported from CYCARD; June 2009
unnamed,AU191819_02U,3/5/1919 8:30,T,-12.8,130.1,,,,Imported from CYCARD; June 2009
unnamed,AU191819_02U,3/5/1919 11:30,T,-12.5,130.1,,,,Imported from CYCARD; June 2009
unnamed,AU191819_02U,3/5/1919 23:30,T,-11.7,131.1,,,,Imported from CYCARD; June 2009
unnamed,AU191819_02U,3/6/1919 11:30,T,-12.1,132.3,,,,Imported from CYCARD; June 2009
unnamed,AU191819_02U,3/6/1919 23:30,T,-12.5,133.1,,,,Imported from CYCARD; June 2009
unnamed,AU191920_01U,2/1/1920 23:00,T,-15.2,150.7,,,,Imported from CYCARD; June 2009
unnamed,AU191920_01U,2/2/1920 10:00,T,-15.4,147.7,,,,Imported from CYCARD; June 2009
unnamed,AU191920_01U,2/2/1920 20:00,T,-16.1,145.4,,,,Imported from CYCARD; June 2009
unnamed,AU191920_01U,2/2/1920 23:00,T,-16.3,144.7,988,,,Imported from CYCARD; June 2009
unnamed,AU191920_01U,2/3/1920 23:00,T,-19.9,140,,,,Imported from CYCARD; June 2009
unnamed,AU191920_03U,3/23/1920 23:30,T,-6,129.5,,,,Imported from CYCARD; June 2009
unnamed,AU191920_03U,3/24/1920 23:30,T,-7,126.5,,,,Imported from CYCARD; June 2009
unnamed,AU191920_04U,4/6/1920 23:30,T,-6,123.2,,,,Imported from CYCARD; June 2009
unnamed,AU191920_04U,4/7/1920 23:30,T,-6.8,131.2,,,,Imported from CYCARD; June 2009
unnamed,AU191920_04U,4/8/1920 23:30,T,-7.3,129,,,,Imported from CYCARD; June 2009
unnamed,AU191920_04U,4/9/1920 23:30,T,-8,126.5,,,,Imported from CYCARD; June 2009
unnamed,AU191920_04U,4/11/1920 1:00,T,-9,124.3,,,,Imported from CYCARD; June 2009
unnamed,AU191920_04U,4/12/1920 1:00,T,-10.2,122.1,,,,Imported from CYCARD; June 2009
unnamed,AU191920_04U,4/13/1920 1:00,T,-11,120.8,,,,Imported from CYCARD; June 2009
unnamed,AU191920_05U,4/14/1920 1:00,T,-17,119.7,,,,Imported from CYCARD; June 2009
unnamed,AU191920_05U,4/15/1920 1:00,T,-19,119.7,,,,Imported from CYCARD; June 2009
unnamed,AU191920_05U,4/15/1920 13:00,T,-20,119.8,,,,Imported from CYCARD; June 2009
unnamed,AU191920_05U,4/16/1920 1:00,T,-21.5,120.3,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/16/1920 23:00,T,-10.6,146.5,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/17/1920 23:00,T,-10.4,143.4,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/18/1920 23:30,T,-10.7,140,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/19/1920 23:30,T,-10.9,137.6,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/20/1920 23:30,T,-11,134.1,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/21/1920 7:00,T,-11.2,132,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/21/1920 11:00,T,-11.6,130.8,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/21/1920 23:30,T,-13.2,127.5,992,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/23/1920 1:00,T,-15.2,123.5,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/23/1920 5:00,T,-16,122.2,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/23/1920 10:00,T,-18,121.9,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/23/1920 12:00,T,-18.5,121.9,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/23/1920 17:00,T,-20.6,122.5,,,,Imported from CYCARD; June 2009
unnamed,AU192021_01U,12/24/1920 1:00,T,-23,124,,,,Imported from CYCARD; June 2009
unnamed,AU192021_02U,1/7/1921 23:00,T,-12.8,138.3,,,,Imported from CYCARD; June 2009
unnamed,AU192021_02U,1/8/1921 17:00,T,-13.4,135.9,,,,Imported from CYCARD; June 2009
unnamed,AU192021_02U,1/8/1921 23:30,T,-13.8,134.9,,,,Imported from CYCARD; June 2009
unnamed,AU192021_02U,1/9/1921 23:30,T,-14.3,132.9,,,,Imported from CYCARD; June 2009
unnamed,AU192021_02U,1/10/1921 23:30,T,-15.3,130.8,,,,Imported from CYCARD; June 2009
unnamed,AU192021_02U,1/11/1921 12:00,T,-16.2,131.2,,,,Imported from CYCARD; June 2009
unnamed,AU192021_02U,1/11/1921 23:30,T,-16.6,131.9,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/19/1921 23:00,T,-14.9,149.9,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/20/1921 23:00,T,-13.4,148.1,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/21/1921 23:00,T,-12.8,146.9,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/22/1921 23:00,T,-11.6,145.8,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/23/1921 23:00,T,-10.2,145.3,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/24/1921 2:00,T,-10.2,145.7,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/24/1921 23:00,T,-12,147.6,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/25/1921 23:00,T,-14.4,148,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/26/1921 23:00,T,-17.8,152,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/27/1921 23:00,T,-18.5,152.7,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/28/1921 23:00,T,-20.7,154.5,990,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/29/1921 23:00,T,-22.4,155.7,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/30/1921 7:00,T,-23.1,157,,,,Imported from CYCARD; June 2009
unnamed,AU192021_03U,1/30/1921 23:00,T,-23.7,160,,,,Imported from CYCARD; June 2009
unnamed,AU192021_04U,2/17/1921 1:00,T,-21,113.9,,,,Imported from CYCARD; June 2009
unnamed,AU192021_04U,2/18/1921 1:00,T,-24.3,113,,,,Imported from CYCARD; June 2009
unnamed,AU192021_04U,2/18/1921 7:00,T,-26.5,113.6,989,,,Imported from CYCARD; June 2009
unnamed,AU192021_04U,2/18/1921 9:00,T,-26.8,113.7,,,,Imported from CYCARD; June 2009
unnamed,AU192021_04U,2/19/1921 1:00,T,-28.3,114,,,,Imported from CYCARD; June 2009
unnamed,AU192021_05U,3/28/1921 23:00,T,-12,147.2,,,,Imported from CYCARD; June 2009
unnamed,AU192021_05U,3/29/1921 23:00,T,-11.9,146.5,,,,Imported from CYCARD; June 2009
unnamed,AU192021_05U,3/30/1921 23:00,T,-12,145.8,,,,Imported from CYCARD; June 2009
unnamed,AU192021_05U,3/31/1921 23:00,T,-12.5,144.2,982,,,Imported from CYCARD; June 2009
unnamed,AU192021_05U,4/1/1921 4:00,T,-12.9,143.6,,,,Imported from CYCARD; June 2009
unnamed,AU192021_05U,4/1/1921 22:00,T,-14.6,141.6,,,,Imported from CYCARD; June 2009
unnamed,AU192021_05U,4/1/1921 23:00,T,-14.8,141.3,,,,Imported from CYCARD; June 2009
unnamed,AU192021_05U,4/2/1921 23:00,T,-16,140.2,,,,Imported from CYCARD; June 2009
unnamed,AU192021_05U,4/3/1921 23:00,T,-17.2,139.8,,,,Imported from CYCARD; June 2009
unnamed,AU192021_05U,4/4/1921 2:00,T,-17.5,139.8,,,,Imported from CYCARD; June 2009
unnamed,AU192021_05U,4/4/1921 23:00,T,-19.5,140,,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/1/1921 23:00,T,-14.1,150.5,,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/2/1921 12:00,T,-15,150.3,,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/2/1921 23:00,T,-15.8,150.7,,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/3/1921 23:00,T,-16.7,151,,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/4/1921 11:00,T,-17.8,151.2,,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/4/1921 23:00,T,-18.9,151.1,,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/5/1921 14:00,T,-22.3,150.4,970,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/5/1921 16:00,T,-22.6,150.3,,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/5/1921 23:00,T,-24.1,150.9,988,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/6/1921 6:00,T,-25.5,152.1,,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/6/1921 10:00,T,-26.2,153.2,,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/6/1921 23:00,T,-28.2,156.6,,,,Imported from CYCARD; June 2009
unnamed,AU192021_06U,4/7/1921 23:00,T,-28.3,159.2,,,,Imported from CYCARD; June 2009
unnamed,AU192122_01U,1/15/1922 23:00,T,-12.2,151.6,,,,Imported from CYCARD; June 2009
unnamed,AU192122_01U,1/16/1922 23:00,T,-14.1,153.3,,,,Imported from CYCARD; June 2009
unnamed,AU192122_01U,1/17/1922 23:00,T,-16.5,154.8,,,,Imported from CYCARD; June 2009
unnamed,AU192122_01U,1/18/1922 13:00,T,-18.9,157,,,,Imported from CYCARD; June 2009
unnamed,AU192122_01U,1/18/1922 23:00,T,-20.1,159.2,,,,Imported from CYCARD; June 2009
unnamed,AU192122_01U,1/19/1922 23:00,T,-20.8,162.9,971,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/6/1922 23:00,T,-19.8,155.7,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/7/1922 23:00,T,-20,155.9,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/8/1922 23:00,T,-20.6,156.4,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/9/1922 23:00,T,-21,156.6,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/10/1922 23:00,T,-21.3,156.7,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/11/1922 23:00,T,-21.6,156.9,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/12/1922 23:00,T,-22.2,157,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/13/1922 8:00,T,-23.3,157.7,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/13/1922 23:00,T,-24.8,159.3,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/14/1922 16:00,T,-27.3,161.3,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/14/1922 23:00,T,-27.6,162.9,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/15/1922 11:00,T,-27.3,163.6,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/15/1922 23:00,T,-26.7,163.8,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/16/1922 10:00,T,-25.8,163.4,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/16/1922 23:00,T,-25.1,162.4,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/17/1922 11:00,T,-24.2,159.8,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/17/1922 23:00,T,-24.1,157,995,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/18/1922 23:00,T,-24.2,152.8,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/19/1922 11:00,T,-23.5,152,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/19/1922 23:00,T,-22.5,152.4,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/20/1922 8:00,T,-21,154.8,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/20/1922 20:00,T,-19.6,158.4,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/20/1922 23:00,T,-19.6,159.4,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/21/1922 9:00,T,-20.8,161.1,,,,Imported from CYCARD; June 2009
unnamed,AU192122_02U,2/21/1922 23:00,T,-23,162.8,,,,Imported from CYCARD; June 2009
unnamed,AU192122_03U,3/13/1922 1:00,T,-14,126,992,,,Imported from CYCARD; June 2009
unnamed,AU192122_03U,3/14/1922 1:00,T,-14,126,990,,,Imported from CYCARD; June 2009
unnamed,AU192122_03U,3/15/1922 1:00,T,-14,125,995,,,Imported from CYCARD; June 2009
unnamed,AU192223_01U,1/15/1923 1:00,T,-20,115,,,,Imported from CYCARD; June 2009
unnamed,AU192223_01U,1/16/1923 1:00,T,-20.8,113.9,,,,Imported from CYCARD; June 2009
unnamed,AU192223_01U,1/16/1923 13:00,T,-21.3,113.3,990,,,Imported from CYCARD; June 2009
unnamed,AU192223_01U,1/17/1923 1:00,T,-22.5,112.7,,,,Imported from CYCARD; June 2009
unnamed,AU192223_01U,1/18/1923 1:00,T,-27.3,112,,,,Imported from CYCARD; June 2009
unnamed,AU192223_01U,1/19/1923 1:00,T,-31.1,112.3,,,,Imported from CYCARD; June 2009
unnamed,AU192223_04U,2/21/1923 23:00,T,-11,150.9,,,,Imported from CYCARD; June 2009
unnamed,AU192223_04U,2/22/1923 23:00,T,-12.3,148,,,,Imported from CYCARD; June 2009
unnamed,AU192223_04U,2/23/1923 23:00,T,-14.1,147.4,,,,Imported from CYCARD; June 2009
unnamed,AU192223_04U,2/24/1923 9:00,T,-15.4,149,,,,Imported from CYCARD; June 2009
unnamed,AU192223_04U,2/24/1923 23:00,T,-16.1,152,,,,Imported from CYCARD; June 2009
unnamed,AU192223_04U,2/25/1923 5:00,T,-16.7,154,,,,Imported from CYCARD; June 2009
unnamed,AU192223_04U,2/25/1923 11:00,T,-18,155.9,,,,Imported from CYCARD; June 2009
unnamed,AU192223_04U,2/25/1923 18:00,T,-20,157.4,,,,Imported from CYCARD; June 2009
unnamed,AU192223_04U,2/25/1923 23:00,T,-21.7,158.1,,,,Imported from CYCARD; June 2009
unnamed,AU192223_04U,2/26/1923 14:00,T,-26,159.6,,,,Imported from CYCARD; June 2009
unnamed,AU192223_04U,2/26/1923 23:00,T,-28.2,161.6,984,,,Imported from CYCARD; June 2009
unnamed,AU192223_05U,3/7/1923 23:30,T,-12.5,125.5,,,,Imported from CYCARD; June 2009
unnamed,AU192223_05U,3/9/1923 1:00,T,-13.9,123.7,,,,Imported from CYCARD; June 2009
unnamed,AU192223_05U,3/10/1923 1:00,T,-16,120,,,,Imported from CYCARD; June 2009
unnamed,AU192223_07U,3/18/1923 1:00,T,-13,118,,,,Imported from CYCARD; June 2009
unnamed,AU192223_07U,3/19/1923 1:00,T,-13.5,117.3,,,,Imported from CYCARD; June 2009
unnamed,AU192223_07U,3/20/1923 1:00,T,-14.2,116.4,,,,Imported from CYCARD; June 2009
unnamed,AU192223_07U,3/21/1923 1:00,T,-15.6,115.1,,,,Imported from CYCARD; June 2009
unnamed,AU192223_07U,3/22/1923 1:00,T,-17.3,113.8,,,,Imported from CYCARD; June 2009
unnamed,AU192223_07U,3/23/1923 1:00,T,-20,112,,,,Imported from CYCARD; June 2009
unnamed,AU192223_07U,3/24/1923 1:00,T,-22.8,110.9,,,,Imported from CYCARD; June 2009
unnamed,AU192223_07U,3/24/1923 13:00,T,-25.5,110.7,,,,Imported from CYCARD; June 2009
unnamed,AU192223_07U,3/25/1923 1:00,T,-28.3,111.3,,,,Imported from CYCARD; June 2009
unnamed,AU192223_07U,3/25/1923 9:00,T,-32,113.8,,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/20/1923 23:00,T,-12,146,1003,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/21/1923 23:00,T,-11.7,145.5,1000,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/22/1923 23:00,T,-11.5,145,1000,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/23/1923 23:00,T,-11,144,998,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/24/1923 23:00,T,-10.8,143.2,994,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/25/1923 14:00,T,-10.3,142.8,992,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/25/1923 23:00,T,-9.9,142.8,990,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/26/1923 5:00,T,-9.7,143.7,989,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/26/1923 15:00,T,-10.3,144.3,987,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/26/1923 20:00,T,-11.7,144.5,985,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/26/1923 23:00,T,-11.9,144.2,984,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/27/1923 17:00,T,-11.5,142.9,984,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/27/1923 23:00,T,-11.7,142.4,987,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/28/1923 9:00,T,-12.2,141.7,987,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/28/1923 23:00,T,-12.9,140.2,976,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/29/1923 23:00,T,-13.8,138.2,974,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/30/1923 13:00,T,-14.1,136.7,975,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/30/1923 23:30,T,-14.5,135.9,976,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/31/1923 3:00,T,-14.7,135.6,976,,,Imported from CYCARD; June 2009
unnamed,AU192223_08U,3/31/1923 23:30,T,-15,133.7,990,,,Imported from CYCARD; June 2009
unnamed,AU192223_09U,4/10/1923 23:00,T,-21.2,156.1,998,,,Imported from CYCARD; June 2009
unnamed,AU192223_09U,4/11/1923 12:00,T,-23,155.7,,,,Imported from CYCARD; June 2009
unnamed,AU192223_09U,4/11/1923 23:00,T,-24.6,156,,,,Imported from CYCARD; June 2009
unnamed,AU192223_09U,4/12/1923 23:00,T,-27,157.4,,,,Imported from CYCARD; June 2009
unnamed,AU192223_09U,4/13/1923 15:00,T,-28.2,159.3,,,,Imported from CYCARD; June 2009
unnamed,AU192223_09U,4/13/1923 23:00,T,-28,160.6,,,,Imported from CYCARD; June 2009
unnamed,AU192223_09U,4/14/1923 23:00,T,-26.2,164.2,,,,Imported from CYCARD; June 2009
unnamed,AU192223_10U,4/25/1923 23:00,T,-22.3,153.1,,,,Imported from CYCARD; June 2009
unnamed,AU192223_10U,4/26/1923 23:00,T,-25,155.1,998,,,Imported from CYCARD; June 2009
unnamed,AU192223_10U,4/27/1923 23:00,T,-30.1,157.1,,,,Imported from CYCARD; June 2009
unnamed,AU192223_10U,4/28/1923 13:00,T,-32,157.2,,,,Imported from CYCARD; June 2009
unnamed,AU192324_01U,1/17/1924 23:00,T,-19.9,157.3,,,,Imported from CYCARD; June 2009
unnamed,AU192324_01U,1/18/1924 23:00,T,-21.2,157.5,,,,Imported from CYCARD; June 2009
unnamed,AU192324_01U,1/19/1924 23:00,T,-22.8,157.7,,,,Imported from CYCARD; June 2009
unnamed,AU192324_01U,1/20/1924 23:00,T,-25,157.9,989,,,Imported from CYCARD; June 2009
unnamed,AU192324_01U,1/21/1924 23:00,T,-26.9,158.1,,,,Imported from CYCARD; June 2009
unnamed,AU192324_01U,1/22/1924 12:00,T,-28.5,159,,,,Imported from CYCARD; June 2009
unnamed,AU192324_01U,1/22/1924 23:00,T,-29.7,160.1,,,,Imported from CYCARD; June 2009
unnamed,AU192425_01U,1/19/1925 1:00,T,-15,120.5,,,,Imported from CYCARD; June 2009
unnamed,AU192425_01U,1/20/1925 1:00,T,-16,120.3,,,,Imported from CYCARD; June 2009
unnamed,AU192425_01U,1/20/1925 18:00,T,-18.5,119.7,,,,Imported from CYCARD; June 2009
